anio,conglome,viession,hoession,ubigeo,departamento,provincia,dominio,mieperho,factor07,factor_pob,gashog2d,gasto_pc,linea,linpe,pobre,pobre_extremo,categoria_pobreza,inghog1d
2022,260,14,2,130101,13,1301,Lima Metropolitana,7,937.4775398381461,6562.342778867022,17399.118127759648,207.13235866380532,465.0354782773603,263.00407103711956,1,1,Pobre extremo,145544.49465702559
2024,108,1,3,010201,01,0102,Selva urbana,2,855.9238839805506,1711.8477679611012,42466.33950839869,1769.4308128499454,397.12709502537274,214.11287717390314,0,0,No pobre,25180.751442731573
2021,19,17,2,010201,01,0102,Costa urbana,3,793.5974117834397,2380.792235350319,100897.26283677021,2802.7017454658394,423.77786791253567,265.5244153201698,0,0,No pobre,17992.38234201615
2021,410,11,3,150132,15,1501,Sierra urbana,1,638.5898106452817,638.5898106452817,33715.76240297389,2809.6468669144906,405.14801950137775,248.1513719380673,0,0,No pobre,31213.774328331
2021,459,19,2,150132,15,1501,Costa rural,5,262.8236599984128,1314.1182999920638,42064.56508327822,701.0760847213037,405.5823089966602,243.282996876167,0,0,No pobre,16885.564032530074
2021,296,3,1,150101,15,1501,Costa urbana,4,609.588902492751,2438.355609971004,65145.9373627818,1357.2070283912874,410.3839307486676,229.54472636381053,0,0,No pobre,57889.192125025154
2023,306,11,1,010101,01,0101,Lima Metropolitana,2,710.2825625168236,1420.5651250336473,59902.42122304866,2495.9342176270275,438.7116214418467,266.9420499976007,0,0,No pobre,31529.715296207716
2021,171,5,2,040101,04,0401,Selva rural,5,1140.5996119041522,5702.998059520761,16370.772516125488,272.84620860209145,381.65774716855884,231.0743739818059,1,0,Pobre no extremo,75632.51166999423
2024,331,17,1,210101,21,2101,Costa urbana,3,1570.1981672482946,4710.594501744884,58927.51308269343,1636.8753634081509,420.8766286315528,234.8980066713303,0,0,No pobre,34172.86611938706
2025,493,7,3,250101,25,2501,Selva urbana,2,851.8340751846602,1703.6681503693203,68092.13512203906,2837.1722967516275,398.68301352327927,254.70486760097188,0,0,No pobre,33069.936366845846
2021,195,10,4,010101,01,0101,Sierra urbana,3,1895.0381211189745,5685.114363356924,35583.90938156475,988.4419272656875,476.7118508512635,219.93897007288942,0,0,No pobre,24147.443704582136
2023,12,11,1,010201,01,0102,Selva rural,2,1671.9649305382086,3343.929861076417,30419.190270151743,1267.4662612563227,438.27291592503104,220.40467189696543,0,0,No pobre,83019.101645455
2023,195,3,4,200101,20,2001,Selva urbana,3,1971.1235109791157,5913.370532937347,46142.97800014343,1281.749388892873,466.8095468830323,254.2708381334854,0,0,No pobre,28473.244631716676
2021,490,10,1,150132,15,1501,Lima Metropolitana,3,1764.7857779788153,5294.357333936446,42003.371639681194,1166.7603233244777,399.5689986769612,209.00058524330757,0,0,No pobre,47312.13873715145
2025,283,10,3,210101,21,2101,Costa urbana,6,1271.7793036878204,7630.675822126923,5030.609593101887,69.86957768197065,461.0015699323788,257.6075164205116,1,1,Pobre extremo,103372.6206145291
2021,369,14,1,250101,25,2501,Costa rural,5,1237.110646851766,6185.55323425883,39575.285290161344,659.5880881693557,421.47824613052336,243.7622505816894,0,0,No pobre,33259.830015331085
2023,182,12,1,050101,05,0501,Sierra rural,3,346.09964083301236,1038.298922499037,77745.30816847036,2159.5918935686213,397.76946888494024,237.73586364822899,0,0,No pobre,32865.34004453856
2022,450,15,2,050101,05,0501,Selva urbana,5,1472.5585728939786,7362.792864469893,65500.12431872459,1091.6687386454098,456.12452023882327,216.03765675259172,0,0,No pobre,28844.344319604974
2024,305,10,4,150132,15,1501,Selva rural,4,1240.3930294260756,4961.572117704302,37776.21137383701,787.0044036216044,456.2011097615281,255.0457718541086,0,0,No pobre,43916.64710876015
2023,144,10,4,010101,01,0101,Costa urbana,3,1063.170996452371,3189.512989357113,30737.753195125635,853.8264776423788,479.5887906864061,256.34671626561243,0,0,No pobre,81385.18205375875
2021,386,19,3,250101,25,2501,Sierra rural,5,1417.2450578588484,7086.225289294242,18822.56807593931,313.70946793232184,458.09372617981643,233.80593075135624,1,0,Pobre no extremo,79007.23229858717
2024,316,1,3,210101,21,2101,Sierra rural,4,943.690901392188,3774.763605568752,24268.67688561781,505.5974351170377,394.5267247927128,227.24182824000462,0,0,No pobre,59353.48053694033
2021,182,10,4,010201,01,0102,Costa urbana,4,1095.3333585757437,4381.333434302975,51772.62939919747,1078.5964458166138,412.2544741785728,217.23132862667578,0,0,No pobre,121771.75222342942
2021,30,2,2,010101,01,0101,Sierra urbana,4,856.869379126187,3427.477516504748,38029.02607758662,792.2713766163879,425.1726917291146,252.79638119624224,0,0,No pobre,39445.06490553627
2022,84,17,2,150132,15,1501,Costa urbana,4,1463.0046974043107,5852.018789617243,60679.84282681887,1264.1633922253932,392.6652805709795,244.76163461886944,0,0,No pobre,147951.05767034861
2024,166,7,4,150101,15,1501,Selva rural,3,1765.5608440409876,5296.682532122963,16858.908277945604,468.3030077207112,458.8038974447814,214.46417205568005,0,0,No pobre,103766.33286618277
2024,284,7,1,040101,04,0401,Lima Metropolitana,6,1697.6053843519448,10185.63230611167,71342.27295521455,990.8649021557576,432.6698537912587,255.61276557794307,0,0,No pobre,18888.387189591336
2022,281,9,4,010101,01,0101,Costa rural,2,1593.4480168939908,3186.8960337879817,15419.660901483423,642.4858708951426,474.44495690957535,261.7543719350922,0,0,No pobre,79810.81138422512
2023,96,2,1,130101,13,1301,Selva rural,6,126.19663863464675,757.1798318078804,32289.703507812323,448.46810427517113,438.930814452582,204.1473083923772,0,0,No pobre,5672.960202883923
2021,381,14,4,250101,25,2501,Lima Metropolitana,3,1832.5728813671728,5497.718644101518,16224.730849645284,450.6869680457023,432.28990837382537,254.0694446616829,0,0,No pobre,120837.36395809911
2025,266,17,1,050101,05,0501,Sierra rural,2,622.2638693744485,1244.527738748897,24622.121670640907,1025.9217362767045,387.1425152932864,259.69613533993567,0,0,No pobre,33816.529609720936
2021,444,1,2,130101,13,1301,Costa rural,4,1787.1504916304143,7148.601966521657,167781.87381310618,3495.455704439712,394.9345904944578,269.40555296321827,0,0,No pobre,16697.05698134112
2021,298,9,4,010101,01,0101,Selva urbana,3,474.2393958698154,1422.7181876094462,42549.370412712866,1181.9269559086906,464.95260767641514,216.6321049256157,0,0,No pobre,6326.430232466631
2023,296,19,3,010101,01,0101,Sierra rural,5,935.3269277070008,4676.634638535004,32947.44871045309,549.1241451742183,479.06759778258083,225.9702243649977,0,0,No pobre,31723.653517872608
2021,225,4,1,130101,13,1301,Callao,3,1523.857709221136,4571.573127663408,95871.67000126887,2663.1019444796907,421.51791358982695,267.63337645406153,0,0,No pobre,122440.56868994169
2022,333,8,2,150101,15,1501,Sierra urbana,4,1316.529996026628,5266.119984106512,2675.1559999422034,55.73241666546257,461.0086083724929,206.5810885205509,1,1,Pobre extremo,46292.52499522402
2022,361,13,3,130101,13,1301,Costa urbana,3,890.2516822559168,2670.75504676775,23320.12004242174,647.7811122894927,442.75857663306516,236.65954907403278,0,0,No pobre,24437.98440361425
2024,374,4,2,010201,01,0102,Selva urbana,3,1389.385327806529,4168.155983419587,17158.75531572488,476.6320921034689,475.9059273671714,235.47212058865213,0,0,No pobre,30032.15199805096
2025,42,9,1,210101,21,2101,Callao,3,1143.004069088615,3429.012207265845,12434.245076285413,345.3956965634837,403.8137235444093,242.45834172168145,1,0,Pobre no extremo,137302.48699284298
2021,303,9,4,130101,13,1301,Selva rural,4,623.8989826075114,2495.5959304300454,6796.859398563651,141.60123747007606,434.4835743007943,223.1554830392403,1,1,Pobre extremo,73045.67257009819
2021,421,18,2,130101,13,1301,Costa rural,4,1328.0259464445655,5312.103785778262,22088.705678684488,460.1813683059268,420.87958183425957,264.8142662070254,0,0,No pobre,34834.97482511075
2023,246,12,4,250101,25,2501,Selva urbana,4,488.0694640545944,1952.2778562183776,50219.34438135544,1046.2363412782383,434.17159759430155,218.9042882671351,0,0,No pobre,92457.7019800905
2022,208,10,4,210101,21,2101,Callao,7,1418.5777400924144,9930.0441806469,23571.856212569277,280.61733586391995,406.88580834188554,245.47868623090815,1,0,Pobre no extremo,80293.03928133147
2025,237,11,2,040101,04,0401,Callao,4,105.91066748416132,423.6426699366453,55216.49797192173,1150.3437077483693,429.7746162715744,234.71489159284553,0,0,No pobre,14927.557992085767
2024,22,7,2,130101,13,1301,Callao,6,1142.6677761473625,6856.006656884175,28691.202114274965,398.48891825381895,442.4804146724765,218.66714167360558,1,0,Pobre no extremo,25689.18693586441
2022,185,9,2,130101,13,1301,Sierra urbana,2,862.0284923566679,1724.0569847133359,76845.56937034587,3201.898723764411,388.1215883999492,213.2197657005699,0,0,No pobre,150149.9734756632
2024,468,6,4,010201,01,0102,Costa urbana,2,675.8971702236998,1351.7943404473997,17111.103972963716,712.9626655401548,454.2987254807623,266.95934869803614,0,0,No pobre,71409.18993199896
2023,242,19,3,050101,05,0501,Selva urbana,3,1079.8451377458114,3239.535413237434,4987.02938864899,138.5285941291386,450.6522963160417,239.290402311705,1,1,Pobre extremo,213732.79733156023
2023,363,16,1,010201,01,0102,Selva rural,2,1326.0921018181873,2652.1842036363746,6487.831969870904,270.3263320779543,468.0457601451485,242.29336385571094,1,0,Pobre no extremo,66112.74298566824
2021,283,15,3,130101,13,1301,Costa rural,4,1934.0933058055832,7736.373223222333,17188.89205266266,358.10191776380543,422.58565518099255,254.8026821329385,1,0,Pobre no extremo,17855.133836524765
2025,41,7,4,250101,25,2501,Selva urbana,4,1682.8225307873856,6731.2901231495425,12183.841382860272,253.83002880958898,386.1669132614718,205.68586610198483,1,0,Pobre no extremo,35564.34728031092
2024,336,16,2,010201,01,0102,Costa urbana,4,1462.5847778592404,5850.3391114369615,15812.390446045116,329.4248009592732,426.1461129021687,249.9634987457745,1,0,Pobre no extremo,79806.84939751777
2022,162,5,2,250101,25,2501,Selva rural,5,1010.0371321903782,5050.185660951891,74968.60441204316,1249.4767402007194,393.76091720619615,211.55980963006243,0,0,No pobre,35996.201258212604
2023,160,16,1,210101,21,2101,Selva urbana,7,845.073827362273,5915.516791535912,6967.505487678768,82.94649390093771,444.7446813521818,251.8336759553519,1,1,Pobre extremo,38584.327519725004
2021,474,1,1,250101,25,2501,Costa rural,6,161.8063437133947,970.8380622803683,104539.69909542687,1451.9402652142621,384.71315241313056,209.89300701391642,0,0,No pobre,277904.776613527
2021,89,19,3,150101,15,1501,Costa urbana,2,782.2841158121915,1564.568231624383,13027.248620582606,542.8020258576086,417.39964062276954,258.27455899115176,0,0,No pobre,28648.818802760994
2024,322,5,3,200101,20,2001,Sierra urbana,3,1711.9165634779715,5135.749690433915,8781.398761618093,243.92774337828035,388.28428984874955,247.67113825089086,1,1,Pobre extremo,50107.80021470474
2023,12,7,1,210101,21,2101,Sierra urbana,3,829.646705754951,2488.940117264853,23753.061200716365,659.8072555754546,380.33664340716035,227.01232021966942,0,0,No pobre,47119.01471314752
2025,424,19,4,200101,20,2001,Sierra rural,2,977.0114982180783,1954.0229964361565,103685.32646631918,4320.221936096633,476.0557223901592,225.11841107318085,0,0,No pobre,90502.58250847833
2023,73,5,3,130101,13,1301,Selva urbana,4,616.485405647319,2465.941622589276,14170.763496622154,295.22423951296156,479.61273480262804,210.42629444891438,1,0,Pobre no extremo,47131.468561180634
2024,76,17,2,130101,13,1301,Costa rural,4,620.8522417453968,2483.408966981587,15664.09480736513,326.33530848677356,435.5502951531813,263.28373490362816,1,0,Pobre no extremo,41335.18706647812
2024,346,8,2,150101,15,1501,Selva urbana,3,217.55634569432195,652.6690370829658,16634.98569227941,462.08293589665027,403.8955849945484,208.29704909941688,0,0,No pobre,272527.431009268
2023,201,1,4,010101,01,0101,Costa urbana,5,1266.2274586776216,6331.137293388108,75737.45004604266,1262.290834100711,471.1099036808657,233.0454171970388,0,0,No pobre,32782.20551918202
2024,10,2,1,200101,20,2001,Sierra rural,5,951.3318657861581,4756.65932893079,18005.714233058985,300.09523721764975,472.3036597076107,216.55629183528623,1,0,Pobre no extremo,75599.31677520259
2023,352,15,3,010201,01,0102,Costa rural,1,1251.3255342325099,1251.3255342325099,40199.13823031366,3349.928185859472,465.4508891170706,269.74292556133184,0,0,No pobre,10026.027205386232
2022,226,18,2,150101,15,1501,Selva urbana,3,1139.0851100548202,3417.2553301644607,29987.30589164433,832.9807192123425,434.4369984567382,241.00908360630888,0,0,No pobre,36396.19342099516
2023,176,11,1,210101,21,2101,Costa rural,6,1617.804715864632,9706.828295187792,24367.428014374447,338.4365001996451,387.47021608960273,210.4709152373709,1,0,Pobre no extremo,32982.02155042342
2023,276,10,3,040101,04,0401,Costa urbana,4,1526.9226333917982,6107.690533567193,17174.85998796778,357.8095830826621,388.84389275367977,246.72947983352648,1,0,Pobre no extremo,33789.78958473783
2024,39,4,4,010201,01,0102,Sierra rural,3,1565.7623209619708,4697.2869628859125,158274.08743755872,4396.502428821075,469.6619787712655,269.4126312055786,0,0,No pobre,6498.586770625079
2024,60,5,2,250101,25,2501,Costa rural,3,1048.5541131891835,3145.6623395675506,331987.92850267654,9221.886902852126,467.58268474572293,242.35302964307618,0,0,No pobre,25476.32654196532
2021,66,4,4,130101,13,1301,Costa urbana,3,772.374567572468,2317.123702717404,12147.570554653905,337.4325154070529,423.4397249181218,232.01653661893363,1,0,Pobre no extremo,15237.249472777528
2021,321,13,4,210101,21,2101,Sierra urbana,2,1873.5295220126104,3747.059044025221,10257.09364403949,427.37890183497876,412.8154619476425,220.52890851330582,0,0,No pobre,107629.81016007601
2022,435,13,4,150101,15,1501,Costa rural,5,203.11257006145252,1015.5628503072626,27908.896814195097,465.148280236585,444.4123920144102,206.44863903801377,0,0,No pobre,15289.94671235262
2021,124,18,3,200101,20,2001,Sierra rural,2,389.9804849154376,779.9609698308752,3478.2757463622206,144.92815609842586,460.6987948255525,215.97724092929212,1,1,Pobre extremo,68059.24458535294
2023,164,2,4,200101,20,2001,Lima Metropolitana,3,897.2382751356155,2691.7148254068466,28098.43822348494,780.5121728745817,453.1684942051821,238.75345456954116,0,0,No pobre,71353.3977829986
2024,408,16,3,150132,15,1501,Selva rural,1,1266.5195398792212,1266.5195398792212,163810.83489069864,13650.90290755822,441.5602938050706,252.76499890547075,0,0,No pobre,20016.700917275346
2021,411,1,3,130101,13,1301,Selva rural,5,115.58071213277113,577.9035606638556,15693.28602136176,261.554767022696,403.15110444448317,261.4551623160755,1,0,Pobre no extremo,15515.585008254864
2021,386,19,4,010201,01,0102,Costa rural,1,1466.7133566911698,1466.7133566911698,71141.03143515396,5928.41928626283,406.2504869220715,255.55985752608694,0,0,No pobre,27381.791916246242
2022,159,9,4,250101,25,2501,Costa rural,3,1161.580431300838,3484.741293902514,100952.99229234311,2804.2497858984198,452.4067481397702,208.78256409606925,0,0,No pobre,24389.388423624696
2022,57,3,1,250101,25,2501,Costa urbana,4,1020.935241486158,4083.740965944632,12389.096095432877,258.1061686548516,460.2619852451031,254.1421919509133,1,0,Pobre no extremo,13584.475969448027
2023,78,7,2,130101,13,1301,Selva urbana,3,904.6405737729496,2713.9217213188485,31585.608946712273,877.3780262975631,391.613518809959,240.7123182302064,0,0,No pobre,27016.180969657104
2024,194,10,1,150132,15,1501,Selva rural,3,1087.0253603071865,3261.0760809215594,36999.84947605038,1027.773596556955,398.7297047711306,232.83752902533766,0,0,No pobre,49611.30743545576
2022,285,1,2,150132,15,1501,Callao,3,407.39289551532045,1222.1786865459612,51844.0777231343,1440.113270087064,448.04702621773714,240.09348829304565,0,0,No pobre,11037.954388183412
2021,15,10,2,010201,01,0102,Selva urbana,5,306.5523046262668,1532.761523131334,55359.55233725451,922.6592056209084,418.89865874714013,200.56527301407414,0,0,No pobre,29874.700332385542
2024,12,9,1,150132,15,1501,Selva rural,7,650.311209628493,4552.178467399451,73883.87014708358,879.5698827033759,436.32928672710307,204.74111700797187,0,0,No pobre,21481.40357162256
2024,101,15,1,150101,15,1501,Costa rural,3,1448.0591047721168,4344.17731431635,13307.570049048027,369.6547235846674,441.48149526556364,236.80944953510868,1,0,Pobre no extremo,39868.90245995634
2021,156,15,2,150132,15,1501,Callao,1,1217.746979287443,1217.746979287443,31464.666425598458,2622.055535466538,457.6203467267332,212.15334746370903,0,0,No pobre,239092.24496942447
2022,340,3,2,200101,20,2001,Sierra rural,1,1012.233733476124,1012.233733476124,102147.41416685938,8512.284513904948,460.5716950716907,238.18786664934032,0,0,No pobre,7979.817165624486
2021,125,5,2,050101,05,0501,Sierra rural,5,1185.8898352023248,5929.449176011623,112583.01806931221,1876.383634488537,408.00962452614567,224.79495003123705,0,0,No pobre,32659.532487651995
2024,359,9,3,010101,01,0101,Lima Metropolitana,4,1162.590224774752,4650.360899099008,32944.55567067869,686.344909805806,434.1296728922171,263.51884144723266,0,0,No pobre,48026.37361026114
2025,280,9,2,200101,20,2001,Selva rural,5,683.3796584308582,3416.898292154291,16672.90315198601,277.88171919976685,392.352393862188,266.4778399113118,1,0,Pobre no extremo,21810.342212730022
2025,405,7,4,200101,20,2001,Callao,4,285.1662997649791,1140.6651990599164,68303.03488744183,1422.9798934883713,464.20151686975487,268.58488791479635,0,0,No pobre,52466.25130783277
